"FIPS"	"NAME"	"Qualified Area Name"	"AREALAND"	"AREAWATR"	"Total Population"	"Area Total"	"Area Total: Area (Land)"	"Area Total: Area (Water)"	"% Area Total: Area (Land)"	"% Area Total: Area (Water)"
"1205383"	"Bartow, FL Urban Area"	"Bartow, FL Urban Area, Florida"	20496504	669388	16948	8.172197341918945	7.913744926452637	0.2584521770477295	96.84	3.16
"1206517"	"Belle Glade, FL Urban Area"	"Belle Glade, FL Urban Area, Florida"	18672943	0	23009	7.209664344787598	7.209664344787598	0	100	0
"1207472"	"Beverly Hills--Homosassa Springs--Pine Ridge, FL Urban Area"	"Beverly Hills--Homosassa Springs--Pine Ridge, FL Urban Area, Florida"	307760295	9556843	96729	122.51683044433594	118.82691955566406	3.689917802810669	96.99	3.01
"1207597"	"Big Pine Key, FL Urban Area"	"Big Pine Key, FL Urban Area, Florida"	21918342	658787	8441	8.71707820892334	8.462719917297363	0.25435909628868103	97.08	2.92
"1208974"	"Bonita Springs--Estero, FL Urban Area"	"Bonita Springs--Estero, FL Urban Area, Florida"	629261315	54438285	425675	263.9779052734375	242.95916748046875	21.018739700317383	92.04	7.96
"1209536"	"Bradenton--Sarasota--Venice, FL Urban Area"	"Bradenton--Sarasota--Venice, FL Urban Area, Florida"	1047084870	102433799	779075	443.8316650390625	404.28173828125	39.54991149902344	91.09	8.91
"1210729"	"Brooksville, FL Urban Area"	"Brooksville, FL Urban Area, Florida"	21627985	255566	12128	8.449286460876465	8.350611686706543	0.09867458790540695	98.83	1.17
"1211872"	"Burnt Store Marina, FL Urban Area"	"Burnt Store Marina, FL Urban Area, Florida"	11047450	825900	4191	4.584326267242432	4.265444278717041	0.3188817799091339	93.04	6.96
"1211890"	"Bushnell, FL Urban Area"	"Bushnell, FL Urban Area, Florida"	7310388	0	3664	2.822556734085083	2.822556734085083	0	100	0
"1213510"	"Cape Coral, FL Urban Area"	"Cape Coral, FL Urban Area, Florida"	859359686	101715750	599242	371.0733337402344	331.8006286621094	39.272674560546875	89.42	10.58
"1217776"	"Clewiston, FL Urban Area"	"Clewiston, FL Urban Area, Florida"	14371136	389366	12849	5.699061870574951	5.548727035522461	0.15033505856990814	97.36	2.64
"1220890"	"Crawfordville, FL Urban Area"	"Crawfordville, FL Urban Area, Florida"	25172054	0	10124	9.718984603881836	9.718984603881836	0	100	0
"1221043"	"Crestview, FL Urban Area"	"Crestview, FL Urban Area, Florida"	103195003	1796281	46816	40.53736114501953	39.843814849853516	0.6935480237007141	98.29	1.71
"1221529"	"Crystal River, FL Urban Area"	"Crystal River, FL Urban Area, Florida"	36480222	2979925	7834	15.235649108886719	14.08509349822998	1.1505554914474487	92.45	7.55
"1221893"	"Dade City, FL Urban Area"	"Dade City, FL Urban Area, Florida"	37288780	973310	20304	14.773075103759766	14.397278785705566	0.3757971227169037	97.46	2.54
"1222612"	"Daytona Beach--Palm Coast--Port Orange, FL Urban Area"	"Daytona Beach--Palm Coast--Port Orange, FL Urban Area, Florida"	550006605	31608090	402126	224.56268310546875	212.35873413085938	12.203951835632324	94.57	5.43
"1222933"	"DeFuniak Springs, FL Urban Area"	"DeFuniak Springs, FL Urban Area, Florida"	18569808	691086	6977	7.436673164367676	7.1698431968688965	0.26682981848716736	96.41	3.59
"1223311"	"Deltona, FL Urban Area"	"Deltona, FL Urban Area, Florida"	282265175	12579177	210712	113.84004211425781	108.98320007324219	4.856847763061523	95.73	4.27
"1229608"	"Fernandina Beach--Yulee, FL Urban Area"	"Fernandina Beach--Yulee, FL Urban Area, Florida"	130935030	2945658	50805	51.69162368774414	50.55430221557617	1.1373249292373657	97.8	2.2
"1230790"	"Fort Meade, FL Urban Area"	"Fort Meade, FL Urban Area, Florida"	6007348	68544	4874	2.3459150791168213	2.3194501399993896	0.02646498754620552	98.87	1.13
"1231150"	"Four Corners, FL Urban Area"	"Four Corners, FL Urban Area, Florida"	218809161	10504530	92396	88.53851318359375	84.48269653320312	4.055821895599365	95.42	4.58
"1231978"	"Frostproof, FL Urban Area"	"Frostproof, FL Urban Area, Florida"	19406603	5010513	8092	9.427501678466797	7.492931842803955	1.9345699548721313	79.48	20.52
"1232167"	"Gainesville, FL Urban Area"	"Gainesville, FL Urban Area, Florida"	227134311	3483914	213748	89.04219818115234	87.69705200195312	1.3451467752456665	98.49	1.51
"1241077"	"Immokalee, FL Urban Area"	"Immokalee, FL Urban Area, Florida"	27454577	827081	23485	10.919609069824219	10.600271224975586	0.31933778524398804	97.08	2.92
"1241320"	"Indiantown, FL Urban Area"	"Indiantown, FL Urban Area, Florida"	3863749	56559	5496	1.5136394500732422	1.4918018579483032	0.02183755300939083	98.56	1.44
"1242346"	"Jacksonville, FL Urban Area"	"Jacksonville, FL Urban Area, Florida"	1484772025	193597005	1247374	648.0219116210938	573.273681640625	74.74822235107422	88.47	11.53
"1244789"	"Key Largo, FL Urban Area"	"Key Largo, FL Urban Area, Florida"	38839253	5136751	21687	16.979230880737305	14.995919227600098	1.9833106994628906	88.32	11.68
"1244830"	"Keystone Heights, FL Urban Area"	"Keystone Heights, FL Urban Area, Florida"	26455041	3253286	8218	11.470449447631836	10.214348793029785	1.2561007738113403	89.05	10.95
"1244857"	"Key West, FL Urban Area"	"Key West, FL Urban Area, Florida"	17530643	3483217	32146	8.113496780395508	6.768620014190674	1.3448776006698608	83.42	16.58
"1245451"	"Kissimmee--St. Cloud, FL Urban Area"	"Kissimmee--St. Cloud, FL Urban Area, Florida"	418493199	10280685	418404	165.55052185058594	161.5811309814453	3.9693949222564697	97.6	2.4
"1245829"	"LaBelle, FL Urban Area"	"LaBelle, FL Urban Area, Florida"	21720337	33968	13053	8.399384498596191	8.386268615722656	0.013115118257701397	99.84	0.16
"1246489"	"Lake Bryant, FL Urban Area"	"Lake Bryant, FL Urban Area, Florida"	7753525	605447	3632	3.227417230606079	2.993652820587158	0.2337644100189209	92.76	7.24
"1246558"	"Lake City, FL Urban Area"	"Lake City, FL Urban Area, Florida"	73963166	621903	25334	28.79745864868164	28.557340621948242	0.2401181012392044	99.17	0.83
"1246828"	"Lakeland, FL Urban Area"	"Lakeland, FL Urban Area, Florida"	377964243	30055450	277915	157.53729248046875	145.9328155517578	11.604475021362305	92.63	7.37
"1247010"	"Lake Placid, FL Urban Area"	"Lake Placid, FL Urban Area, Florida"	61035549	9253525	17816	27.138763427734375	23.56595802307129	3.5728061199188232	86.84	13.16
"1248799"	"Leesburg--Eustis--Tavares, FL Urban Area"	"Leesburg--Eustis--Tavares, FL Urban Area, Florida"	222984477	21383616	151523	94.3510513305664	86.09479522705078	8.256260871887207	91.25	8.75
"1250500"	"Live Oak, FL Urban Area"	"Live Oak, FL Urban Area, Florida"	13725566	3873	6668	5.300966262817383	5.299470901489258	0.0014953736681491137	99.97	0.03
"1252417"	"Macclenny, FL Urban Area"	"Macclenny, FL Urban Area, Florida"	21894994	0	10881	8.453704833984375	8.453704833984375	0	100	0
"1254307"	"Marathon, FL Urban Area"	"Marathon, FL Urban Area, Florida"	14362899	5189961	9733	7.549401760101318	5.545546531677246	2.0038552284240723	73.46	26.54
"1254442"	"Marianna, FL Urban Area"	"Marianna, FL Urban Area, Florida"	11257335	19055	5560	4.353838920593262	4.3464813232421875	0.00735717685893178	99.83	0.17
"1254739"	"Marion Oaks, FL Urban Area"	"Marion Oaks, FL Urban Area, Florida"	42289206	16200	19077	16.334209442138672	16.32795524597168	0.006254855077713728	99.96	0.04
"1256602"	"Miami--Fort Lauderdale, FL Urban Area"	"Miami--Fort Lauderdale, FL Urban Area, Florida"	3222398623	227048874	6077522	1331.8392333984375	1244.1751708984375	87.66407012939453	93.42	6.58
"1260184"	"Mount Plymouth, FL Urban Area"	"Mount Plymouth, FL Urban Area, Florida"	10444399	407539	6165	4.1899566650390625	4.032605171203613	0.15735168755054474	96.24	3.76
"1261372"	"Navarre--Miramar Beach--Destin, FL Urban Area"	"Navarre--Miramar Beach--Destin, FL Urban Area, Florida"	309811016	21561480	226213	127.94363403320312	119.61870574951172	8.324934005737305	93.49	6.51
"1264567"	"Ocala, FL Urban Area"	"Ocala, FL Urban Area, Florida"	323814545	575486	182647	125.2477035522461	125.02550506591797	0.22219640016555786	99.82	0.18
"1265026"	"Okeechobee--Taylor Creek, FL Urban Area"	"Okeechobee--Taylor Creek, FL Urban Area, Florida"	61855528	2295039	26670	24.768672943115234	23.882553100585938	0.886119544506073	96.42	3.58
"1265767"	"Orangetree, FL Urban Area"	"Orangetree, FL Urban Area, Florida"	24016879	2078940	9791	10.075653076171875	9.272969245910645	0.8026832342147827	92.03	7.97
"1265863"	"Orlando, FL Urban Area"	"Orlando, FL Urban Area, Florida"	1669543451	168716795	1853896	709.7562866210938	644.6143188476562	65.14192199707031	90.82	9.18
"1266916"	"Pahokee, FL Urban Area"	"Pahokee, FL Urban Area, Florida"	10503554	0	6683	4.055445194244385	4.055445194244385	0	100	0
"1267051"	"Palatka, FL Urban Area"	"Palatka, FL Urban Area, Florida"	47389845	453017	20032	18.472232818603516	18.297321319580078	0.17491084337234497	99.05	0.95
"1267105"	"Palm Bay--Melbourne, FL Urban Area"	"Palm Bay--Melbourne, FL Urban Area, Florida"	648909132	130732017	510675	301.0211486816406	250.54522705078125	50.475914001464844	83.23	16.77
"1267305"	"Panama City--Panama City Beach, FL Urban Area"	"Panama City--Panama City Beach, FL Urban Area, Florida"	309423147	18938978	162060	126.78132629394531	119.46894836425781	7.312380790710449	94.23	5.77
"1268482"	"Pensacola, FL--AL Urban Area (part)"	"Pensacola, FL--AL Urban Area (part), Florida"	638164185	13208657	378359	251.4964599609375	246.39657592773438	5.099891185760498	97.97	2.03
"1268590"	"Perry, FL Urban Area"	"Perry, FL Urban Area, Florida"	15344308	0	6531	5.924470901489258	5.924470901489258	0	100	0
"1270480"	"Poinciana, FL Urban Area"	"Poinciana, FL Urban Area, Florida"	59869472	502205	53267	23.309635162353516	23.115734100341797	0.19390244781970978	99.17	0.83
"1270490"	"Poinciana Southwest, FL Urban Area"	"Poinciana Southwest, FL Urban Area, Florida"	30536450	237802	16966	11.88200569152832	11.790189743041992	0.09181586652994156	99.23	0.77
"1271060"	"Port Charlotte--North Port, FL Urban Area"	"Port Charlotte--North Port, FL Urban Area, Florida"	348853451	20369648	199998	142.55784606933594	134.6930694580078	7.864765167236328	94.48	5.52
"1271479"	"Port St. Lucie, FL Urban Area"	"Port St. Lucie, FL Urban Area, Florida"	580755409	113599199	437745	268.091796875	224.23092651367188	43.860897064208984	83.64	16.36
"1273018"	"Quincy, FL Urban Area"	"Quincy, FL Urban Area, Florida"	15939641	0	8541	6.154330253601074	6.154330253601074	0	100	0
"1273251"	"Rainbow Springs, FL Urban Area"	"Rainbow Springs, FL Urban Area, Florida"	14797799	69853	4667	5.7404327392578125	5.7134623527526855	0.0269703958183527	99.53	0.47
"1277230"	"St. Augustine, FL Urban Area"	"St. Augustine, FL Urban Area, Florida"	149639844	9012339	91786	61.255950927734375	57.776268005371094	3.4796836376190186	94.32	5.68
"1277625"	"St. James City, FL Urban Area"	"St. James City, FL Urban Area, Florida"	5037962	1015263	2055	2.3371634483337402	1.945168137550354	0.39199525117874146	83.23	16.77
"1280416"	"Sebring--Avon Park, FL Urban Area"	"Sebring--Avon Park, FL Urban Area, Florida"	115274385	10360203	63297	48.50778579711914	44.5076904296875	4.000096797943115	91.75	8.25
"1284024"	"Spring Hill, FL Urban Area"	"Spring Hill, FL Urban Area, Florida"	329568649	12125585	169050	131.92889404296875	127.2471694946289	4.6817145347595215	96.45	3.55
"1284439"	"Starke, FL Urban Area"	"Starke, FL Urban Area, Florida"	15212254	0	6486	5.873484134674072	5.873484134674072	0	100	0
"1285390"	"Sugarmill Woods, FL Urban Area"	"Sugarmill Woods, FL Urban Area, Florida"	40706988	34025	12948	15.730193138122559	15.717056274414062	0.013137126341462135	99.92	0.08
"1286464"	"Tallahassee, FL Urban Area"	"Tallahassee, FL Urban Area, Florida"	324937638	10615499	252934	129.5577850341797	125.4591293334961	4.098667144775391	96.84	3.16
"1286599"	"Tampa--St. Petersburg, FL Urban Area"	"Tampa--St. Petersburg, FL Urban Area, Florida"	2509539028	208402499	2783045	1049.403076171875	968.9384765625	80.46466064453125	92.33	7.67
"1287285"	"The Villages--Lady Lake, FL Urban Area"	"The Villages--Lady Lake, FL Urban Area, Florida"	255167012	10004321	161736	102.38322448730469	98.52053833007812	3.8626902103424072	96.23	3.77
"1287787"	"Titusville, FL Urban Area"	"Titusville, FL Urban Area, Florida"	103484130	306880	62459	40.07393264770508	39.955448150634766	0.11848703771829605	99.7	0.3
"1290406"	"Vero Beach--Sebastian, FL Urban Area"	"Vero Beach--Sebastian, FL Urban Area, Florida"	274802450	30798825	174292	117.99331665039062	106.1018295288086	11.89149284362793	89.92	10.08
"1292917"	"Wauchula, FL Urban Area"	"Wauchula, FL Urban Area, Florida"	16169748	0	9790	6.243175029754639	6.243175029754639	0	100	0
"1295266"	"Wildwood, FL Urban Area"	"Wildwood, FL Urban Area, Florida"	33101786	425286	13899	12.944875717163086	12.780671119689941	0.16420385241508484	98.73	1.27
"1296697"	"Winter Haven, FL Urban Area"	"Winter Haven, FL Urban Area, Florida"	369641486	74104913	253251	171.33143615722656	142.71937561035156	28.61206817626953	83.3	16.7
"1297331"	"World Golf Village, FL Urban Area"	"World Golf Village, FL Urban Area, Florida"	35932846	691598	19679	14.140779495239258	13.873750686645508	0.26702749729156494	98.11	1.89
"1298182"	"Zephyrhills, FL Urban Area"	"Zephyrhills, FL Urban Area, Florida"	88329081	385518	55133	34.252899169921875	34.10404968261719	0.14884933829307556	99.57	0.43
"1300442"	"Adairsville, GA Urban Area"	"Adairsville, GA Urban Area, Georgia"	13860065	0	5799	5.351401329040527	5.351401329040527	0	100	0
"1300469"	"Adel, GA Urban Area"	"Adel, GA Urban Area, Georgia"	15827696	171671	7034	6.1773905754089355	6.11110782623291	0.06628254801034927	98.93	1.07
"1300901"	"Albany, GA Urban Area"	"Albany, GA Urban Area, Georgia"	172252814	1905095	85960	67.24274444580078	66.50718688964844	0.7355613112449646	98.91	1.09
"1302008"	"Americus, GA Urban Area"	"Americus, GA Urban Area, Georgia"	28436180	154905	17407	11.039079666137695	10.979270935058594	0.05980915576219559	99.46	0.54
"1303277"	"Ashburn, GA Urban Area"	"Ashburn, GA Urban Area, Georgia"	10999818	108350	4738	4.288887977600098	4.247053623199463	0.04183417186141014	99.02	0.98
"1303763"	"Athens-Clarke County, GA Urban Area"	"Athens-Clarke County, GA Urban Area, Georgia"	237882105	2426867	143213	92.78382110595703	91.8468017578125	0.937018632888794	98.99	1.01
"1303817"	"Atlanta, GA Urban Area"	"Atlanta, GA Urban Area, Georgia"	6346820214	94220198	4999259	2486.899658203125	2450.52099609375	36.378623962402344	98.54	1.46
"1304222"	"Augusta-Richmond County, GA--SC Urban Area (part)"	"Augusta-Richmond County, GA--SC Urban Area (part), Georgia"	474502413	2686878	322081	184.2438201904297	183.20640563964844	1.0374094247817993	99.44	0.56
"1304627"	"Bainbridge, GA Urban Area"	"Bainbridge, GA Urban Area, Georgia"	27649585	614197	13857	10.912707328796387	10.675564765930176	0.23714280128479004	97.83	2.17
"1305113"	"Barnesville, GA Urban Area"	"Barnesville, GA Urban Area, Georgia"	15058636	109101	6825	5.856296062469482	5.814172267913818	0.04212413355708122	99.28	0.72
"1305788"	"Baxley, GA Urban Area"	"Baxley, GA Urban Area, Georgia"	16211372	13308	5354	6.2643842697143555	6.259245872497559	0.005138247739523649	99.92	0.08
"1309892"	"Bremen, GA Urban Area"	"Bremen, GA Urban Area, Georgia"	19104846	20518	7327	7.384344577789307	7.37642240524292	0.007922044023871422	99.89	0.11
"1311026"	"Brunswick--St. Simons, GA Urban Area"	"Brunswick--St. Simons, GA Urban Area, Georgia"	152826893	3458577	68750	60.342159271240234	59.006797790527344	1.3353641033172607	97.79	2.21
"1312241"	"Cairo, GA Urban Area"	"Cairo, GA Urban Area, Georgia"	20753105	230628	10346	8.1018648147583	8.012818336486816	0.08904597163200378	98.9	1.1
"1312457"	"Calhoun, GA Urban Area"	"Calhoun, GA Urban Area, Georgia"	52812371	143355	23066	20.446321487426758	20.390972137451172	0.0553496778011322	99.73	0.27
"1313132"	"Camilla, GA Urban Area"	"Camilla, GA Urban Area, Georgia"	12286059	34608	5270	4.757036209106445	4.743674278259277	0.013362224213778973	99.72	0.28
"1314023"	"Carrollton, GA Urban Area"	"Carrollton, GA Urban Area, Georgia"	89140581	1613880	38385	35.040496826171875	34.41737365722656	0.6231225728988647	98.22	1.78
"1314185"	"Cartersville, GA Urban Area"	"Cartersville, GA Urban Area, Georgia"	115053727	91238	52351	44.45772171020508	44.42249298095703	0.03522719070315361	99.92	0.08
"1314806"	"Cedartown, GA Urban Area"	"Cedartown, GA Urban Area, Georgia"	24785042	75977	12833	9.598894119262695	9.569559097290039	0.029334884136915207	99.69	0.31
"1315778"	"Chatsworth, GA Urban Area"	"Chatsworth, GA Urban Area, Georgia"	41731470	24409	12808	16.12203598022461	16.112611770629883	0.009424367919564247	99.94	0.06
"1315832"	"Chattanooga, TN--GA Urban Area (part)"	"Chattanooga, TN--GA Urban Area (part), Georgia"	185326196	299048	78160	71.6703109741211	71.55484771728516	0.11546308547258377	99.84	0.16
"1318370"	"Cochran, GA Urban Area"	"Cochran, GA Urban Area, Georgia"	14124158	293649	6159	5.566746711730957	5.453368186950684	0.11337851732969284	97.96	2.04
"1319099"	"Columbus, GA--AL Urban Area (part)"	"Columbus, GA--AL Urban Area (part), Georgia"	252455649	1639848	205027	98.10681915283203	97.47367858886719	0.6331489086151123	99.35	0.65
"1319450"	"Commerce, GA Urban Area"	"Commerce, GA Urban Area, Georgia"	26764385	92059	7688	10.369331359863281	10.333786964416504	0.03554417937994003	99.66	0.34
"1320071"	"Cordele, GA Urban Area"	"Cordele, GA Urban Area, Georgia"	22269842	71998	10931	8.626233100891113	8.598434448242188	0.02779858373105526	99.68	0.32
"1320152"	"Cornelia--Baldwin, GA Urban Area"	"Cornelia--Baldwin, GA Urban Area, Georgia"	50675336	246570	19489	19.66105842590332	19.56585693359375	0.09520121663808823	99.52	0.48
"1321934"	"Dahlonega, GA Urban Area"	"Dahlonega, GA Urban Area, Georgia"	8151821	249	6508	3.1475319862365723	3.1474359035491943	9.613943984732032E-05	100	0
"1322069"	"Dalton, GA Urban Area"	"Dalton, GA Urban Area, Georgia"	148895536	200226	67830	57.56619644165039	57.4888916015625	0.07730769366025925	99.87	0.13
"1324526"	"Douglas, GA Urban Area"	"Douglas, GA Urban Area, Georgia"	42977840	537942	14258	16.801538467407227	16.59383773803711	0.20770058035850525	98.76	1.24
"1324715"	"Dublin, GA Urban Area"	"Dublin, GA Urban Area, Georgia"	52916176	425312	20842	20.595264434814453	20.43105125427246	0.1642138808965683	99.2	0.8
"1325714"	"Eastman, GA Urban Area"	"Eastman, GA Urban Area, Georgia"	15441436	185369	6220	6.033543586730957	5.961972236633301	0.07157137244939804	98.81	1.19
"1326362"	"Elberton, GA Urban Area"	"Elberton, GA Urban Area, Georgia"	13004624	70348	5700	5.048274993896484	5.021113395690918	0.02716151624917984	99.46	0.54
"1327037"	"Ellijay, GA Urban Area"	"Ellijay, GA Urban Area, Georgia"	34217672	291044	6738	13.323890686035156	13.211517333984375	0.11237271875143051	99.16	0.84
"1328090"	"Eufaula, AL--GA Urban Area (part)"	"Eufaula, AL--GA Urban Area (part), Georgia"	1878253	0	588	0.7251975536346436	0.7251975536346436	0	100	0
